ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600009.SH,20010404,5.2051,5.2393,5.1221,5.1367,5.2051,-0.06839999999999957,-1.3141,38972.74,41328.718
600009.SH,20010405,5.127,5.1807,5.1074,5.1514,5.1367,0.014699999999999491,0.2862,28661.74,30213.735
600009.SH,20010406,5.166,5.1758,5.083,5.127,5.1514,-0.024399999999999977,-0.4737,31507.8,33098.441
600009.SH,20010409,5.127,5.1416,5.1025,5.1221,5.127,-0.0049000000000001265,-0.0956,20114.12,21067.042
600009.SH,20010410,5.1172,5.1758,5.1074,5.1514,5.1221,0.029300000000000104,0.572,13994.23,14735.864
600009.SH,20010411,5.1514,5.1514,5.1025,5.1172,5.1514,-0.03419999999999934,-0.6639,25257.9,26479.395
600009.SH,20010412,5.1172,5.1514,5.1025,5.127,5.1172,0.009799999999999365,0.1915,19966.26,20940.509
600009.SH,20010413,5.127,5.1465,5.1123,5.127,5.127,0.0,0.0,16785.02,17610.043
600009.SH,20010416,5.127,5.1855,5.127,5.1611,5.127,0.03410000000000046,0.6651,25370.44,26775.02
600009.SH,20010417,5.166,5.1904,5.1221,5.1318,5.1611,-0.029300000000000104,-0.5677,24359.58,25697.66
600009.SH,20010418,5.1367,5.1416,5.0928,5.0977,5.1318,-0.03410000000000046,-0.6645,24659.8,25794.008
600009.SH,20010419,5.0977,5.0977,5.0293,5.0635,5.0977,-0.03419999999999934,-0.6709,36622.43,37910.768
600009.SH,20010420,5.0635,5.0781,5.0244,5.0293,5.0635,-0.03420000000000023,-0.6754,28627.96,29518.19
600009.SH,20010423,5.0293,5.0293,4.9561,4.9805,5.0293,-0.048799999999999955,-0.9703,29650.89,30268.0
600009.SH,20010424,4.9854,5.0244,4.9707,5.0,4.9805,0.01949999999999985,0.3915,17667.13,18047.431
600009.SH,20010425,4.9951,5.0,4.9316,4.9365,5.0,-0.06350000000000033,-1.27,17963.24,18267.423
600009.SH,20010426,4.9365,4.9561,4.9072,4.9219,4.9365,-0.014599999999999724,-0.2958,20911.47,21115.895
600009.SH,20010427,4.9316,5.0244,4.9268,4.9707,4.9219,0.048799999999999955,0.9915,13540.39,13796.832
600009.SH,20010430,4.9707,5.0,4.9658,4.9805,4.9707,0.009800000000000253,0.1972,10660.76,10875.9
600009.SH,20010508,4.9854,5.0537,4.9854,5.0049,4.9805,0.024399999999999977,0.4899,9283.98,9529.437
600009.SH,20010509,5.0195,5.0342,4.9707,4.9756,5.0049,-0.029300000000000104,-0.5854,8830.8,9018.51
600009.SH,20010510,4.9805,5.0195,4.9561,4.9658,4.9756,-0.009800000000000253,-0.197,7694.26,7835.393
600009.SH,20010511,4.9658,4.9902,4.9512,4.9805,4.9658,0.01470000000000038,0.296,9976.14,10148.423
600009.SH,20010514,4.9805,5.3809,4.9805,5.2393,4.9805,0.2587999999999999,5.1963,117766.11,125639.227
600009.SH,20010515,5.2246,5.2783,5.1611,5.1904,5.2393,-0.04889999999999972,-0.9333,88173.53,94078.406
600009.SH,20010516,5.2051,5.2197,5.1221,5.1562,5.1904,-0.03420000000000023,-0.6589,24512.16,25824.504
600009.SH,20010517,5.1709,5.2197,5.1074,5.1123,5.1562,-0.04389999999999983,-0.8514,52170.12,55187.58
600009.SH,20010521,5.127,5.166,5.0781,5.1123,5.1123,0.0,0.0,32242.98,33686.83
600009.SH,20010522,5.1172,5.127,5.0586,5.0635,5.1123,-0.048799999999999955,-0.9546,16557.87,17243.956
600009.SH,20010523,5.0635,5.0928,5.0342,5.0537,5.0635,-0.009800000000000253,-0.1935,14504.67,15014.052
600009.SH,20010524,5.0586,5.0879,5.0293,5.0684,5.0537,0.014699999999999491,0.2909,15631.42,16181.612
600009.SH,20010525,5.0684,5.0879,4.9316,4.9805,5.0684,-0.08789999999999942,-1.7343,31589.19,32375.114
600009.SH,20010528,4.9805,5.0293,4.917,4.9365,4.9805,-0.04400000000000048,-0.8834,28395.98,28876.435
600009.SH,20010529,4.9414,5.0195,4.9414,4.9756,4.9365,0.03910000000000036,0.7921,14240.02,14512.032
600009.SH,20010530,4.9902,5.0684,4.9854,5.0244,4.9756,0.048799999999999955,0.9808,9299.22,9578.894
600009.SH,20010531,5.0391,5.0781,4.9316,4.9951,5.0244,-0.029300000000000104,-0.5832,36421.27,37048.293
600009.SH,20010601,5.0,5.0537,4.9658,5.0,4.9951,0.0049000000000001265,0.0981,17298.51,17686.908
600009.SH,20010604,5.0293,5.1123,5.0195,5.083,5.0,0.08300000000000018,1.66,25265.3,26178.761
600009.SH,20010605,5.083,5.1221,5.0342,5.0635,5.083,-0.01949999999999985,-0.3836,17294.49,18009.911
600009.SH,20010606,5.0684,5.0879,5.0391,5.0635,5.0635,0.0,0.0,23199.3,24090.779
600009.SH,20010607,5.0635,5.0684,4.9951,5.0098,5.0635,-0.05370000000000008,-1.0605,16541.82,17002.867
600009.SH,20010608,5.0098,5.0342,4.9902,5.0146,5.0098,0.004799999999999471,0.0958,11648.46,11944.129
600009.SH,20010611,5.0146,5.0293,5.0049,5.0098,5.0146,-0.004799999999999471,-0.0957,10678.44,10954.858
600009.SH,20010612,5.0098,5.0586,5.0049,5.0146,5.0098,0.004799999999999471,0.0958,11756.37,12104.374
600009.SH,20010613,5.0293,5.0928,5.0049,5.0635,5.0146,0.04890000000000061,0.9752,19545.0,20140.83
600009.SH,20010614,5.0684,5.0879,4.9561,4.9902,5.0635,-0.07330000000000059,-1.4476,23268.92,23887.452
600009.SH,20010615,4.9805,5.0049,4.9561,4.9902,4.9902,0.0,0.0,14065.46,14345.369
600009.SH,20010618,4.9805,5.0049,4.9268,4.9316,4.9902,-0.05859999999999932,-1.1743,21537.44,21821.443
600009.SH,20010619,4.9414,4.9658,4.9316,4.9561,4.9316,0.024499999999999744,0.4968,10330.73,10467.914
600009.SH,20010620,4.9609,4.9902,4.9365,4.9414,4.9561,-0.01470000000000038,-0.2966,16999.0,17280.886
600009.SH,20010621,4.9463,4.9805,4.9316,4.9756,4.9414,0.03420000000000023,0.6921,15212.73,15458.27
600009.SH,20010622,4.9805,5.0781,4.9756,5.0635,4.9756,0.08790000000000031,1.7666,21477.41,22149.981
600009.SH,20010625,5.0781,5.1172,5.0537,5.1172,5.0635,0.05370000000000008,1.0605,26664.82,27798.453
600009.SH,20010626,5.127,5.1953,5.0977,5.1123,5.1172,-0.0049000000000001265,-0.0958,46635.63,49193.608
600009.SH,20010627,5.1123,5.127,5.0732,5.0977,5.1123,-0.014600000000000612,-0.2856,18418.39,19204.088
600009.SH,20010628,5.1172,5.1221,5.0635,5.0977,5.0977,0.0,0.0,20881.86,21769.206
600009.SH,20010629,5.1032,5.1232,5.063,5.068,5.0981,-0.030100000000000016,-0.5904,19778.98,20009.184
600009.SH,20010702,5.073,5.0881,4.9977,5.0178,5.068,-0.050199999999999356,-0.9905,26723.44,26792.903
600009.SH,20010703,5.0228,5.073,5.0228,5.068,5.0178,0.050199999999999356,1.0004,10365.5,10419.945
600009.SH,20010704,5.068,5.1132,5.063,5.068,5.068,0.0,0.0,7274.16,7348.443
600009.SH,20010705,5.068,5.068,5.0328,5.0379,5.068,-0.030100000000000016,-0.5939,8878.86,8928.269
600009.SH,20010706,5.0379,5.068,5.0328,5.0379,5.0379,0.0,0.0,7475.7,7510.14
600009.SH,20010709,5.0479,5.0529,4.9977,5.0127,5.0379,-0.02519999999999989,-0.5002,11025.44,11008.415
600009.SH,20010710,5.0228,5.0328,5.0127,5.0228,5.0127,0.010100000000000442,0.2015,9088.95,9086.431
600009.SH,20010711,5.0228,5.0278,4.9977,5.0027,5.0228,-0.02010000000000023,-0.4002,9155.53,9126.081
600009.SH,20010712,5.0027,5.0027,4.9625,4.9926,5.0027,-0.010099999999999554,-0.2019,13790.65,13659.532
600009.SH,20010713,4.9926,5.0479,4.9876,5.0178,4.9926,0.02519999999999989,0.5047,8243.39,8243.717
600009.SH,20010716,5.0228,5.0479,4.9726,4.9776,5.0178,-0.04020000000000046,-0.8011,8597.51,8551.256
600009.SH,20010717,4.9726,4.9977,4.9223,4.9575,4.9776,-0.02010000000000023,-0.4038,8934.64,8800.4
600009.SH,20010718,4.9575,4.9776,4.9173,4.9374,4.9575,-0.02009999999999934,-0.4054,6794.51,6687.946
600009.SH,20010719,4.9575,4.9575,4.9324,4.9525,4.9374,0.015099999999999447,0.3058,4530.7,4456.766
600009.SH,20010720,4.9625,5.073,4.9424,5.0127,4.9525,0.06020000000000003,1.2155,17397.71,17293.385
600009.SH,20010723,5.0278,5.0881,5.0278,5.0429,5.0127,0.03020000000000067,0.6025,12333.93,12417.176
600009.SH,20010724,5.0429,5.0429,4.9424,4.9675,5.0429,-0.07540000000000013,-1.4952,10465.56,10385.006
600009.SH,20010725,4.9575,4.9977,4.9223,4.9274,4.9675,-0.04010000000000069,-0.8072,12776.05,12570.577
600009.SH,20010726,4.9274,4.9474,4.847,4.8671,4.9274,-0.0602999999999998,-1.2238,22730.09,22117.224
600009.SH,20010727,4.8721,4.9324,4.847,4.8721,4.8671,0.004999999999999893,0.1027,9639.8,9354.353
600009.SH,20010730,4.8721,4.8721,4.5456,4.5607,4.8721,-0.3113999999999999,-6.3915,37827.5,35089.452
600009.SH,20010731,4.5255,4.6712,4.5205,4.5707,4.5607,0.010000000000000675,0.2193,25851.79,23547.802
600009.SH,20010801,4.5808,4.6913,4.5808,4.6863,4.5707,0.1155999999999997,2.5292,22886.21,21183.71
600009.SH,20010802,4.6963,4.7064,4.5557,4.631,4.6863,-0.055299999999999905,-1.18,11775.9,10807.801
600009.SH,20010803,4.6611,4.6611,4.6109,4.6461,4.631,0.015099999999999447,0.3261,7538.7,6956.639
600009.SH,20010806,4.631,4.6461,4.4401,4.4703,4.6461,-0.17579999999999973,-3.7838,25577.1,22969.252
600009.SH,20010807,4.4703,4.6109,4.4452,4.5908,4.4703,0.12049999999999983,2.6956,14659.13,13224.75
600009.SH,20010808,4.6109,4.6109,4.5155,4.5205,4.5908,-0.07029999999999959,-1.5313,10111.0,9136.863
600009.SH,20010809,4.5356,4.631,4.5356,4.6109,4.5205,0.09039999999999981,1.9998,5713.31,5227.818
600009.SH,20010810,4.631,4.6863,4.6159,4.6561,4.6109,0.04520000000000035,0.9803,11389.84,10541.274
600009.SH,20010813,4.6611,4.6662,4.6109,4.6511,4.6561,-0.005000000000000782,-0.1074,6440.53,5945.741
600009.SH,20010814,4.6611,4.6611,4.5707,4.5858,4.6511,-0.06529999999999969,-1.404,5622.98,5175.531
600009.SH,20010815,4.5908,4.6411,4.5858,4.6159,4.5858,0.030100000000000016,0.6564,3969.49,3645.996
600009.SH,20010816,4.621,4.631,4.5707,4.5758,4.6159,-0.0400999999999998,-0.8687,3948.74,3601.872
600009.SH,20010817,4.5758,4.6009,4.5456,4.5808,4.5758,0.004999999999999893,0.1093,6228.97,5670.852
600009.SH,20010820,4.5758,4.621,4.5707,4.6009,4.5808,0.02010000000000023,0.4388,4027.5,3677.584
600009.SH,20010821,4.6009,4.6712,4.6009,4.626,4.6009,0.025100000000000122,0.5455,4083.18,3773.26
600009.SH,20010822,4.6159,4.6159,4.5306,4.5607,4.626,-0.06530000000000058,-1.4116,8621.55,7827.5
600009.SH,20010823,4.5306,4.5808,4.4753,4.5557,4.5607,-0.004999999999999893,-0.1096,5608.63,5054.315
600009.SH,20010824,4.5607,4.6059,4.5205,4.5306,4.5557,-0.025100000000000122,-0.551,4355.0,3956.658
600009.SH,20010827,4.5205,4.5255,4.4502,4.4552,4.5306,-0.07540000000000013,-1.6642,12315.07,10992.365
600009.SH,20010828,4.4552,4.5255,4.4401,4.5205,4.4552,0.06530000000000058,1.4657,10292.78,9181.621
600009.SH,20010829,4.5255,4.621,4.5255,4.5406,4.5205,0.02010000000000023,0.4446,6346.65,5773.787
600009.SH,20010830,4.5456,4.5707,4.5105,4.5406,4.5406,0.0,0.0,3414.34,3082.5
600009.SH,20010831,4.5406,4.5707,4.5255,4.5356,4.5406,-0.005000000000000782,-0.1101,2920.0,2638.304
600009.SH,20010903,4.5255,4.5557,4.5004,4.5054,4.5356,-0.030199999999999783,-0.6658,5432.53,4891.576
600009.SH,20010904,4.5456,4.6109,4.5155,4.6109,4.5054,0.10550000000000015,2.3416,9865.3,8989.465
600009.SH,20010905,4.621,4.6511,4.5858,4.6009,4.6109,-0.009999999999999787,-0.2169,7814.94,7187.363
600009.SH,20010906,4.6109,4.6159,4.5707,4.5908,4.6009,-0.010100000000000442,-0.2195,7503.95,6858.304
600009.SH,20010907,4.5858,4.5858,4.4703,4.4703,4.5908,-0.12049999999999983,-2.6248,9282.0,8327.551
600009.SH,20010910,4.4401,4.5858,4.4251,4.5858,4.4703,0.11549999999999994,2.5837,5411.26,4873.556
600009.SH,20010911,4.5908,4.6863,4.5707,4.6511,4.5858,0.06529999999999969,1.424,21840.05,20228.636
600009.SH,20010912,4.5205,4.6159,4.4703,4.5758,4.6511,-0.07529999999999948,-1.619,16333.48,14814.516
600009.SH,20010913,4.5758,4.6411,4.5607,4.5657,4.5758,-0.010100000000000442,-0.2207,3871.32,3533.059
600009.SH,20010914,4.5657,4.5958,4.5105,4.5255,4.5657,-0.04019999999999957,-0.8805,8371.13,7553.741
600009.SH,20010917,4.4703,4.5255,4.4703,4.4753,4.5255,-0.050200000000000244,-1.1093,9816.65,8780.986
600009.SH,20010918,4.4502,4.5657,4.4502,4.5054,4.4753,0.030100000000000016,0.6726,4507.3,4039.373
600009.SH,20010919,4.5105,4.5958,4.5004,4.5758,4.5054,0.07040000000000024,1.5626,11345.21,10238.026
600009.SH,20010920,4.5758,4.6511,4.5456,4.5506,4.5758,-0.02519999999999989,-0.5507,14366.6,13119.752
600009.SH,20010921,4.5456,4.5456,4.5054,4.5205,4.5506,-0.030100000000000016,-0.6615,8128.05,7316.316
600009.SH,20010924,4.5105,4.5205,4.4803,4.4954,4.5205,-0.025100000000000122,-0.5552,5003.35,4491.528
600009.SH,20010925,4.5054,4.5306,4.4904,4.4954,4.4954,0.0,0.0,3461.5,3105.968
600009.SH,20010926,4.5155,4.5155,4.4703,4.4753,4.4954,-0.02010000000000023,-0.4471,8766.9,7825.847
600009.SH,20010927,4.4653,4.5255,4.4602,4.4753,4.4753,0.0,0.0,6849.29,6106.863
600009.SH,20010928,4.4803,4.5205,4.4602,4.4853,4.4753,0.009999999999999787,0.2234,6749.25,6010.195
600009.SH,20011008,4.4904,4.5607,4.3548,4.3598,4.4853,-0.12549999999999972,-2.798,12552.95,10986.269
600009.SH,20011009,4.3598,4.41,4.3045,4.3447,4.3598,-0.015100000000000335,-0.3463,9544.2,8272.581
600009.SH,20011010,4.3447,4.3447,4.184,4.189,4.3447,-0.1556999999999995,-3.5837,17798.99,15051.363
600009.SH,20011011,4.184,4.2493,4.0835,4.0986,4.189,-0.09039999999999981,-2.158,11678.19,9605.865
600009.SH,20011012,4.1187,4.3548,4.0785,4.2593,4.0986,0.1606999999999994,3.9209,15112.39,12572.005
600009.SH,20011015,4.2694,4.2895,4.2041,4.2342,4.2593,-0.025099999999999234,-0.5893,7657.18,6469.949
600009.SH,20011016,4.2443,4.2593,4.0885,4.1237,4.2342,-0.11050000000000004,-2.6097,5594.5,4614.438
600009.SH,20011017,4.1237,4.1589,4.0283,4.1086,4.1237,-0.015100000000000335,-0.3662,6248.5,5084.939
600009.SH,20011018,4.0986,4.1488,4.0433,4.0634,4.1086,-0.04520000000000035,-1.1001,5262.42,4271.294
600009.SH,20011019,4.0433,4.0584,3.968,4.0032,4.0634,-0.06020000000000003,-1.4815,15979.49,12757.92
600009.SH,20011022,3.968,3.9981,3.8977,3.9027,4.0032,-0.10049999999999981,-2.5105,11533.01,9072.62
600009.SH,20011023,4.2945,4.2945,4.0986,4.2945,3.9027,0.39180000000000037,10.0392,44622.76,37770.976
600009.SH,20011024,4.3849,4.3949,4.194,4.2443,4.2945,-0.050200000000000244,-1.1689,47043.18,40110.921
600009.SH,20011025,4.2493,4.2493,4.1137,4.1187,4.2443,-0.12560000000000038,-2.9593,15278.8,12664.204
600009.SH,20011026,4.1187,4.1639,4.0634,4.1086,4.1187,-0.010099999999999554,-0.2452,8103.29,6616.328
600009.SH,20011029,4.1187,4.2191,4.1036,4.194,4.1086,0.08539999999999992,2.0786,8550.26,7072.34
600009.SH,20011030,4.194,4.2141,4.1438,4.1488,4.194,-0.04520000000000035,-1.0777,5188.07,4312.516
600009.SH,20011031,4.1338,4.2091,4.1086,4.184,4.1488,0.035200000000000564,0.8484,6165.38,5087.99
600009.SH,20011101,4.194,4.3949,4.179,4.2945,4.184,0.11050000000000004,2.641,48379.97,41298.227
600009.SH,20011102,4.2694,4.3045,4.2191,4.2694,4.2945,-0.025100000000000122,-0.5845,13294.46,11293.171
600009.SH,20011105,4.2593,4.2744,4.2091,4.2292,4.2694,-0.04020000000000046,-0.9416,5096.5,4301.093
600009.SH,20011106,4.2191,4.2342,4.199,4.2041,4.2292,-0.025099999999999234,-0.5935,3663.74,3072.296
600009.SH,20011107,4.189,4.194,4.0082,4.0584,4.2041,-0.1457000000000006,-3.4657,17037.77,13806.414
600009.SH,20011108,4.0182,4.1137,3.973,4.0885,4.0584,0.030100000000000016,0.7417,12403.19,9982.716
600009.SH,20011109,4.0785,4.1488,4.0484,4.1237,4.0885,0.035200000000000564,0.861,8596.66,7021.827
600009.SH,20011112,4.1086,4.194,4.0685,4.0785,4.1237,-0.04520000000000035,-1.0961,8076.84,6627.442
600009.SH,20011113,4.0484,4.1187,4.0082,4.0634,4.0785,-0.015100000000000335,-0.3702,6752.72,5455.28
600009.SH,20011114,4.0685,4.1338,4.0685,4.0785,4.0634,0.015100000000000335,0.3716,2993.6,2441.403
600009.SH,20011115,4.1086,4.1086,4.0634,4.0785,4.0785,0.0,0.0,1683.15,1365.437
600009.SH,20011116,4.2945,4.3648,4.1338,4.1388,4.0785,0.0602999999999998,1.4785,21741.15,18272.23
600009.SH,20011119,4.1388,4.2191,4.1338,4.2091,4.1388,0.07030000000000047,1.6986,5365.49,4467.442
600009.SH,20011120,4.199,4.3096,4.194,4.2593,4.2091,0.050199999999999356,1.1927,16763.68,14216.221
600009.SH,20011121,4.2643,4.2895,4.194,4.2392,4.2593,-0.02009999999999934,-0.4719,8125.14,6833.86
600009.SH,20011122,4.2392,4.2643,4.2041,4.2493,4.2392,0.010099999999999554,0.2383,11907.91,10028.691
600009.SH,20011123,4.2443,4.2593,4.2091,4.2242,4.2493,-0.025100000000000122,-0.5907,6545.0,5506.852
600009.SH,20011126,4.2191,4.2191,4.194,4.2091,4.2242,-0.015099999999999447,-0.3575,6080.2,5087.747
600009.SH,20011127,4.199,4.2443,4.194,4.2443,4.2091,0.035199999999999676,0.8363,7265.4,6091.571
600009.SH,20011128,4.2493,4.2945,4.2443,4.2694,4.2443,0.025100000000000122,0.5914,11402.7,9697.522
600009.SH,20011129,4.2694,4.2995,4.2443,4.2794,4.2694,0.009999999999999787,0.2342,15623.27,13293.196
600009.SH,20011130,4.2844,4.3698,4.2744,4.3598,4.2794,0.08040000000000003,1.8788,30792.0,26598.062
600009.SH,20011203,4.3698,4.3799,4.3296,4.3447,4.3598,-0.015100000000000335,-0.3463,14461.2,12531.431
600009.SH,20011204,4.3447,4.3648,4.3045,4.3598,4.3447,0.015100000000000335,0.3475,11136.25,9590.488
600009.SH,20011205,4.3598,4.415,4.2945,4.2995,4.3598,-0.0602999999999998,-1.3831,17975.0,15565.976
600009.SH,20011206,4.2744,4.3447,4.2694,4.3447,4.2995,0.04519999999999946,1.0513,15216.27,13090.067
600009.SH,20011207,4.3497,4.3598,4.3096,4.3246,4.3447,-0.02009999999999934,-0.4626,8613.14,7410.156
600009.SH,20011210,4.2744,4.3246,4.2744,4.3196,4.3246,-0.004999999999999893,-0.1156,9274.65,7949.103
600009.SH,20011211,4.3196,4.3698,4.2694,4.3347,4.3196,0.015099999999999447,0.3496,31925.39,27488.532
600009.SH,20011212,4.3296,4.3347,4.2945,4.3096,4.3347,-0.025100000000000122,-0.579,8703.7,7480.361
600009.SH,20011213,4.2945,4.3246,4.2191,4.2191,4.3096,-0.09049999999999958,-2.1,10616.51,9026.249
600009.SH,20011214,4.2191,4.2292,4.1438,4.1488,4.2191,-0.07030000000000047,-1.6662,12083.47,10068.794
600009.SH,20011217,4.1388,4.194,4.1287,4.1538,4.1488,0.005000000000000782,0.1205,3946.3,3265.399
600009.SH,20011218,4.1689,4.2191,4.1538,4.2141,4.1538,0.0602999999999998,1.4517,4484.1,3741.105
600009.SH,20011219,4.2191,4.2392,4.1488,4.1538,4.2141,-0.0602999999999998,-1.4309,7643.0,6380.625
600009.SH,20011220,4.1488,4.1488,4.0835,4.0986,4.1538,-0.05520000000000014,-1.3289,9329.94,7626.753
600009.SH,20011221,4.0986,4.1187,4.0685,4.0735,4.0986,-0.025100000000000122,-0.6124,7629.88,6210.54
600009.SH,20011224,4.0785,4.1137,4.0333,4.0383,4.0735,-0.035200000000000564,-0.8641,6246.5,5043.61
600009.SH,20011225,4.0283,4.0584,3.968,4.0283,4.0383,-0.009999999999999787,-0.2476,11953.77,9571.28
