ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600004.SH,20030818,3.3832,3.4254,3.3679,3.4024,3.3909,0.011500000000000288,0.3391,12536.74,11111.57
600004.SH,20030819,3.4024,3.4407,3.3909,3.4177,3.4024,0.01529999999999987,0.4497,11235.57,10005.962
600004.SH,20030820,3.4177,3.4369,3.3717,3.3985,3.4177,-0.019200000000000106,-0.5618,24880.37,21952.082
600004.SH,20030821,3.3985,3.4254,3.3717,3.3985,3.3985,0.0,0.0,17249.26,15249.086
600004.SH,20030822,3.3794,3.4254,3.3755,3.3985,3.3985,0.0,0.0,10440.03,9270.698
600004.SH,20030825,3.4139,3.4139,3.3487,3.3602,3.3985,-0.0383,-1.127,24913.98,21873.077
600004.SH,20030826,3.3832,3.4062,3.3257,3.364,3.3602,0.0038000000000000256,0.1131,24541.82,21551.226
600004.SH,20030827,3.364,3.3985,3.3333,3.387,3.364,0.02300000000000013,0.6837,33745.26,29607.081
600004.SH,20030828,3.3755,3.4331,3.3333,3.3909,3.387,0.0038999999999997925,0.1151,21377.16,18867.513
600004.SH,20030829,3.3909,3.4446,3.3679,3.4407,3.3909,0.04980000000000029,1.4686,23362.49,20782.076
600004.SH,20030901,3.4522,3.529,3.4216,3.5213,3.4407,0.0806,2.3425,70278.64,64056.439
600004.SH,20030902,3.5213,3.5481,3.4906,3.5059,3.5213,-0.01540000000000008,-0.4373,37339.99,34137.025
600004.SH,20030903,3.4983,3.5098,3.4829,3.4983,3.5059,-0.007600000000000051,-0.2168,20280.33,18474.435
600004.SH,20030904,3.4906,3.5098,3.4522,3.4561,3.4983,-0.04219999999999979,-1.2063,21978.45,19961.502
600004.SH,20030905,3.4446,3.4522,3.3679,3.3947,3.4561,-0.06140000000000034,-1.7766,30321.4,26925.323
600004.SH,20030908,3.3755,3.4139,3.3679,3.387,3.3947,-0.007699999999999818,-0.2268,22801.81,20148.071
600004.SH,20030909,3.387,3.387,3.3448,3.3679,3.387,-0.019099999999999895,-0.5639,68352.34,59961.731
600004.SH,20030910,3.3563,3.364,3.2835,3.341,3.3679,-0.026899999999999924,-0.7987,60628.21,52474.376
600004.SH,20030911,3.341,3.3832,3.3065,3.3448,3.341,0.0038000000000000256,0.1137,13569.22,11878.345
600004.SH,20030912,3.3448,3.3563,3.3103,3.3372,3.3448,-0.007600000000000051,-0.2272,14927.03,12964.959
600004.SH,20030915,3.318,3.3717,3.2528,3.2566,3.3372,-0.0806,-2.4152,30335.26,26074.143
600004.SH,20030916,3.2605,3.2796,3.1991,3.2681,3.2566,0.011499999999999844,0.3531,44611.87,37643.861
600004.SH,20030917,3.2643,3.2681,3.1952,3.2183,3.2681,-0.049799999999999844,-1.5238,21243.04,17861.351
600004.SH,20030918,3.1991,3.2489,3.1914,3.2259,3.2183,0.007600000000000051,0.2361,17498.82,14699.681
600004.SH,20030919,3.2259,3.2681,3.2106,3.2605,3.2259,0.03459999999999974,1.0726,15766.13,13305.257
600004.SH,20030922,3.272,3.2835,3.2221,3.2566,3.2605,-0.0038999999999997925,-0.1196,10322.76,8759.626
600004.SH,20030923,3.2413,3.2988,3.2336,3.295,3.2566,0.03839999999999977,1.1791,14149.52,12074.808
600004.SH,20030924,3.2911,3.3333,3.2758,3.3026,3.295,0.007600000000000051,0.2307,12262.01,10561.345
600004.SH,20030925,3.2988,3.318,3.2528,3.295,3.3026,-0.007600000000000051,-0.2301,24893.75,21374.394
600004.SH,20030926,3.2681,3.2988,3.2528,3.2873,3.295,-0.007699999999999818,-0.2337,14212.42,12133.462
600004.SH,20030929,3.2796,3.2796,3.2183,3.2298,3.2873,-0.05750000000000011,-1.7492,39425.39,33310.656
600004.SH,20030930,3.2259,3.2911,3.2106,3.2796,3.2298,0.049799999999999844,1.5419,22654.06,19213.031
600004.SH,20031008,3.2796,3.2873,3.2413,3.2758,3.2796,-0.0038000000000000256,-0.1159,7672.46,6528.336
600004.SH,20031009,3.2681,3.2988,3.2298,3.2566,3.2758,-0.019199999999999662,-0.5861,14709.92,12511.881
600004.SH,20031010,3.2374,3.3563,3.2259,3.3295,3.2566,0.07289999999999974,2.2385,37073.87,32089.984
600004.SH,20031013,3.3448,3.3525,3.2988,3.3026,3.3295,-0.026899999999999924,-0.8079,27007.76,23415.667
600004.SH,20031014,3.318,3.318,3.2451,3.2911,3.3026,-0.011499999999999844,-0.3482,24673.6,21046.096
600004.SH,20031015,3.2605,3.3295,3.2605,3.2796,3.2911,-0.011500000000000288,-0.3494,16609.99,14281.606
600004.SH,20031016,3.2681,3.2681,3.2183,3.2298,3.2796,-0.049799999999999844,-1.5185,18727.86,15798.744
600004.SH,20031017,3.2298,3.2566,3.1952,3.2528,3.2298,0.02300000000000013,0.7121,22429.87,18831.014
600004.SH,20031020,3.2413,3.2489,3.1262,3.153,3.2528,-0.09980000000000011,-3.0681,41086.51,33885.849
600004.SH,20031021,3.153,3.1646,3.0648,3.0878,3.153,-0.06519999999999992,-2.0679,50222.86,40485.694
600004.SH,20031022,3.0878,3.2183,3.0648,3.2029,3.0878,0.11509999999999998,3.7276,68413.27,56454.39
600004.SH,20031023,3.2029,3.2259,3.1032,3.1224,3.2029,-0.08050000000000024,-2.5133,40615.65,33453.411
600004.SH,20031024,3.1185,3.1224,2.9804,3.0073,3.1224,-0.11509999999999998,-3.6863,154498.19,121396.465
600004.SH,20031027,3.0111,3.0303,2.9958,3.0303,3.0073,0.02300000000000013,0.7648,28762.97,22619.954
600004.SH,20031028,3.1262,3.1454,3.0572,3.1147,3.0303,0.08440000000000003,2.7852,101179.13,81675.864
600004.SH,20031029,3.1224,3.1646,3.0955,3.1454,3.1147,0.03069999999999995,0.9856,65731.59,53588.551
600004.SH,20031030,3.1607,3.1914,3.1224,3.13,3.1454,-0.01540000000000008,-0.4896,43660.9,36015.735
600004.SH,20031031,3.1262,3.1876,3.1032,3.1492,3.13,0.019200000000000106,0.6134,33603.53,27613.311
600004.SH,20031103,3.1569,3.2374,3.1492,3.2029,3.1492,0.05370000000000008,1.7052,36679.34,30562.408
600004.SH,20031104,3.2029,3.4177,3.1914,3.2681,3.2029,0.06519999999999992,2.0357,139415.33,120382.925
600004.SH,20031105,3.2681,3.3295,3.2528,3.2835,3.2681,0.01540000000000008,0.4712,53042.08,45442.977
600004.SH,20031106,3.2835,3.2835,3.2221,3.2413,3.2835,-0.04220000000000024,-1.2852,38041.02,32247.61
600004.SH,20031107,3.2298,3.2336,3.1032,3.1454,3.2413,-0.09589999999999987,-2.9587,60014.9,49525.145
600004.SH,20031110,3.1454,3.2068,3.1147,3.1914,3.1454,0.04599999999999982,1.4625,15548.94,12780.017
600004.SH,20031111,3.1837,3.2183,3.1492,3.1837,3.1914,-0.007699999999999818,-0.2413,35845.09,29695.527
600004.SH,20031112,3.1837,3.1837,3.0725,3.0878,3.1837,-0.09589999999999987,-3.0122,51140.76,41473.425
600004.SH,20031113,3.0763,3.1262,3.0687,3.0878,3.0878,0.0,0.0,21677.58,17502.231
600004.SH,20031114,3.0993,3.13,3.0878,3.107,3.0878,0.019200000000000106,0.6218,32100.7,26001.031
600004.SH,20031117,3.107,3.13,3.0917,3.1032,3.107,-0.0038000000000000256,-0.1223,18320.18,14844.778
600004.SH,20031118,3.1032,3.107,3.0533,3.0687,3.1032,-0.034499999999999975,-1.1118,35070.0,28106.869
600004.SH,20031119,3.0687,3.1262,3.0533,3.107,3.0687,0.0383,1.2481,16916.72,13614.947
600004.SH,20031120,3.1147,3.2183,3.0687,3.1837,3.107,0.07669999999999977,2.4686,46897.53,38632.765
600004.SH,20031121,3.1914,3.2413,3.1339,3.1339,3.1837,-0.049799999999999844,-1.5642,34307.96,28432.185
600004.SH,20031124,3.1377,3.2298,3.1185,3.2183,3.1339,0.08440000000000003,2.6931,47598.01,39596.059
600004.SH,20031125,3.2144,3.3103,3.1914,3.2566,3.2183,0.0383,1.1901,124653.3,105841.988
600004.SH,20031126,3.2489,3.2911,3.2183,3.2681,3.2566,0.011499999999999844,0.3531,37195.86,31502.18
600004.SH,20031127,3.2605,3.2605,3.1952,3.1991,3.2681,-0.06899999999999995,-2.1113,37299.0,31319.246
600004.SH,20031128,3.1952,3.2183,3.153,3.1876,3.1991,-0.011499999999999844,-0.3595,39131.58,32448.092
600004.SH,20031201,3.1991,3.2988,3.1876,3.2758,3.1876,0.08819999999999961,2.767,72008.59,61192.759
600004.SH,20031202,3.2911,3.3372,3.2489,3.2796,3.2758,0.0038000000000000256,0.116,64816.23,55775.071
600004.SH,20031203,3.2681,3.3679,3.2605,3.3103,3.2796,0.03069999999999995,0.9361,80314.62,69549.108
600004.SH,20031204,3.318,3.3487,3.2911,3.3257,3.3103,0.01540000000000008,0.4652,47143.06,40821.895
600004.SH,20031205,3.3372,3.3525,3.2873,3.3103,3.3257,-0.01540000000000008,-0.4631,36130.38,31206.812
600004.SH,20031208,3.3142,3.3218,3.2681,3.2873,3.3103,-0.022999999999999687,-0.6948,28922.02,24808.237
600004.SH,20031209,3.2796,3.3448,3.2643,3.3295,3.2873,0.04219999999999979,1.2837,48819.84,42183.77
600004.SH,20031210,3.3295,3.4024,3.3218,3.3909,3.3295,0.0613999999999999,1.8441,94701.03,83203.832
600004.SH,20031211,3.3947,3.4024,3.3525,3.3832,3.3909,-0.007699999999999818,-0.2271,68122.3,59950.609
600004.SH,20031212,3.387,3.387,3.3295,3.3563,3.3832,-0.026899999999999924,-0.7951,60004.76,52345.169
600004.SH,20031215,3.3679,3.3794,3.3372,3.3755,3.3563,0.019200000000000106,0.5721,30962.99,27113.361
600004.SH,20031216,3.3755,3.3755,3.2796,3.3448,3.3755,-0.03069999999999995,-0.9095,40820.17,35423.429
600004.SH,20031217,3.3448,3.387,3.295,3.2988,3.3448,-0.04600000000000026,-1.3753,89541.75,77962.34
600004.SH,20031218,3.2911,3.3333,3.2681,3.2911,3.2988,-0.007699999999999818,-0.2334,42726.01,36696.735
600004.SH,20031219,3.2988,3.3679,3.2758,3.3602,3.2911,0.06909999999999972,2.0996,74744.4,64721.305
600004.SH,20031222,3.3679,3.4868,3.3295,3.4753,3.3602,0.11509999999999998,3.4254,198223.11,177489.113
600004.SH,20031223,3.4753,3.5021,3.4139,3.4753,3.4753,0.0,0.0,88862.09,80370.211
600004.SH,20031224,3.4906,3.5673,3.4791,3.5098,3.4753,0.034499999999999975,0.9927,147527.64,135300.911
600004.SH,20031225,3.5175,3.5788,3.4906,3.5175,3.5098,0.007700000000000262,0.2194,72838.93,67045.186
600004.SH,20031226,3.529,3.5443,3.4254,3.4829,3.5175,-0.034600000000000186,-0.9837,77939.95,70348.684
600004.SH,20031229,3.4369,3.4407,3.3755,3.3985,3.4829,-0.08440000000000003,-2.4233,84039.83,74681.822
600004.SH,20031230,3.3947,3.4522,3.3947,3.4484,3.3985,0.049900000000000055,1.4683,60698.65,54098.68
600004.SH,20031231,3.4407,3.4868,3.4139,3.4177,3.4484,-0.03069999999999995,-0.8903,37767.9,33758.82
600004.SH,20040102,3.4062,3.5136,3.3947,3.4561,3.4177,0.03840000000000021,1.1236,65956.96,59477.91
600004.SH,20040105,3.4522,3.6479,3.4446,3.6095,3.4561,0.15339999999999998,4.4385,215508.46,200552.192
600004.SH,20040106,3.6018,3.6939,3.5788,3.644,3.6095,0.034499999999999975,0.9558,204410.95,194062.857
600004.SH,20040107,3.644,3.7514,3.6057,3.7438,3.644,0.09979999999999967,2.7387,195707.55,188150.396
600004.SH,20040108,3.7591,3.8397,3.7016,3.7246,3.7438,-0.019199999999999662,-0.5128,216113.08,211684.69
600004.SH,20040109,3.7246,3.8358,3.6555,3.6709,3.7246,-0.05370000000000008,-1.4418,226878.19,222472.801
600004.SH,20040112,3.6632,3.7936,3.644,3.786,3.6709,0.11509999999999998,3.1355,110822.12,107165.698
600004.SH,20040113,3.786,3.8703,3.7016,3.7514,3.786,-0.034600000000000186,-0.9139,149824.45,147970.21
600004.SH,20040114,3.7476,3.7514,3.6325,3.6402,3.7514,-0.11119999999999974,-2.9642,126241.83,120744.581
600004.SH,20040115,3.6364,3.7169,3.6287,3.6479,3.6402,0.007699999999999818,0.2115,93209.05,89120.549
600004.SH,20040116,3.6479,3.7323,3.6018,3.7054,3.6479,0.05750000000000011,1.5762,81829.01,78282.705
600004.SH,20040129,3.7208,3.7438,3.6555,3.7399,3.7054,0.034499999999999975,0.9311,64010.85,61769.587
600004.SH,20040130,3.7323,3.7323,3.5942,3.598,3.7399,-0.14190000000000014,-3.7942,105321.47,100014.336
600004.SH,20040202,3.7016,3.7553,3.5596,3.6632,3.598,0.06519999999999992,1.8121,161886.61,154987.937
600004.SH,20040203,3.6632,3.6786,3.5865,3.6555,3.6632,-0.007699999999999818,-0.2102,86512.2,81852.079
600004.SH,20040204,3.6555,3.7591,3.6325,3.7553,3.6555,0.09980000000000011,2.7301,172179.71,167071.474
600004.SH,20040205,3.7591,3.7629,3.6862,3.7208,3.7553,-0.034499999999999975,-0.9187,103961.38,100608.609
600004.SH,20040206,3.7208,3.8128,3.644,3.8013,3.7208,0.0804999999999998,2.1635,190440.0,185296.296
600004.SH,20040209,3.8013,3.8857,3.7898,3.8205,3.8013,0.019200000000000106,0.5051,204252.74,204775.333
600004.SH,20040210,3.8282,3.878,3.7438,3.7591,3.8205,-0.0613999999999999,-1.6071,135578.88,134572.166
600004.SH,20040211,3.8358,3.8742,3.7591,3.8358,3.7591,0.07669999999999977,2.0404,155804.79,155093.179
600004.SH,20040212,3.8435,3.9125,3.7629,3.7821,3.8358,-0.05370000000000008,-1.4,139985.76,140403.788
600004.SH,20040213,3.786,3.8166,3.7169,3.7476,3.7821,-0.034499999999999975,-0.9122,88119.39,86481.619
600004.SH,20040216,3.7476,3.8166,3.7169,3.8051,3.7476,0.05750000000000011,1.5343,86151.78,84711.761
600004.SH,20040217,3.8166,3.855,3.7821,3.8512,3.8051,0.04610000000000003,1.2115,148577.44,148128.526
600004.SH,20040218,3.855,3.8742,3.7975,3.8205,3.8512,-0.03069999999999995,-0.7972,96898.61,96844.643
600004.SH,20040219,3.8166,3.855,3.7208,3.7514,3.8205,-0.06910000000000016,-1.8087,123864.32,121963.305
600004.SH,20040220,3.7553,3.7783,3.7246,3.7668,3.7514,0.01540000000000008,0.4105,73682.85,71927.366
600004.SH,20040223,3.7668,3.7668,3.5903,3.621,3.7668,-0.14579999999999993,-3.8707,151665.17,144739.5
600004.SH,20040224,3.6057,3.6594,3.5673,3.6364,3.621,0.01540000000000008,0.4253,83428.02,78463.282
600004.SH,20040225,3.6364,3.6709,3.529,3.5481,3.6364,-0.08830000000000027,-2.4282,93837.82,88015.543
600004.SH,20040226,3.552,3.6095,3.5021,3.5635,3.5481,0.01540000000000008,0.434,45401.69,42063.527
600004.SH,20040227,3.5673,3.6057,3.529,3.5712,3.5635,0.007700000000000262,0.2161,56531.99,52577.642
600004.SH,20040301,3.575,3.6057,3.5213,3.6018,3.5712,0.03059999999999974,0.8569,46811.81,43542.213
600004.SH,20040302,3.6018,3.6786,3.5558,3.6364,3.6018,0.034600000000000186,0.9606,94035.05,88875.394
600004.SH,20040303,3.6095,3.6249,3.5213,3.5251,3.6364,-0.11129999999999995,-3.0607,62165.48,57585.765
600004.SH,20040304,3.5098,3.5596,3.4714,3.5213,3.5251,-0.0038000000000000256,-0.1078,58940.15,53865.538
600004.SH,20040305,3.529,3.5405,3.4906,3.5021,3.5213,-0.019200000000000106,-0.5453,32995.75,30161.811
600004.SH,20040308,3.5059,3.5443,3.4522,3.4868,3.5021,-0.01529999999999987,-0.4369,29452.89,26883.038
600004.SH,20040309,3.4829,3.5213,3.4676,3.4676,3.4868,-0.019200000000000106,-0.5506,32912.05,29926.008
600004.SH,20040310,3.4676,3.5788,3.4676,3.575,3.4676,0.10740000000000016,3.0972,61025.36,56253.486
600004.SH,20040311,3.5673,3.6287,3.5558,3.5942,3.575,0.019199999999999662,0.5371,59585.09,55826.484
600004.SH,20040312,3.6057,3.6095,3.5481,3.5942,3.5942,0.0,0.0,33140.55,30935.599
600004.SH,20040315,3.5942,3.6862,3.5673,3.6632,3.5942,0.06899999999999995,1.9198,98320.22,93747.203
600004.SH,20040316,3.6632,3.7092,3.6287,3.6709,3.6632,0.007700000000000262,0.2102,81049.87,77642.405
600004.SH,20040317,3.6824,3.6901,3.6095,3.6671,3.6709,-0.0038000000000000256,-0.1035,58940.03,56028.611
600004.SH,20040318,3.6671,3.6977,3.5827,3.5903,3.6671,-0.07679999999999998,-2.0943,58105.08,55246.911
600004.SH,20040319,3.5903,3.7361,3.5903,3.7169,3.5903,0.12659999999999982,3.5262,121176.34,116416.86
600004.SH,20040322,3.7169,3.7208,3.6479,3.7169,3.7169,0.0,0.0,62082.99,59779.032
600004.SH,20040323,3.7016,3.7016,3.6364,3.6517,3.7169,-0.06519999999999992,-1.7541,53026.41,50537.681
600004.SH,20040324,3.6479,3.6824,3.6018,3.6172,3.6517,-0.034499999999999975,-0.9448,43014.79,40759.081
600004.SH,20040325,3.6172,3.6555,3.5942,3.6172,3.6172,0.0,0.0,26538.61,25039.415
600004.SH,20040326,3.621,3.6939,3.6018,3.6709,3.6172,0.05370000000000008,1.4846,56398.6,53619.317
600004.SH,20040329,3.6632,3.7169,3.6632,3.6747,3.6709,0.0038000000000000256,0.1035,45378.47,43706.881
600004.SH,20040330,3.6824,3.7016,3.6364,3.7016,3.6747,0.026899999999999924,0.732,33518.2,32007.981
600004.SH,20040331,3.7054,3.7361,3.6709,3.6901,3.7016,-0.011499999999999844,-0.3107,66343.01,64164.007
600004.SH,20040401,3.7016,3.7783,3.6786,3.7553,3.6901,0.06519999999999992,1.7669,114159.7,111383.9
600004.SH,20040402,3.7591,3.8819,3.7514,3.8282,3.7553,0.07289999999999974,1.9413,207810.82,207607.417
600004.SH,20040405,3.832,3.8588,3.7668,3.809,3.8282,-0.019199999999999662,-0.5015,81321.98,80952.289
600004.SH,20040406,3.8051,3.8435,3.7476,3.8358,3.809,0.026799999999999713,0.7036,85632.72,84753.479
600004.SH,20040407,3.8358,3.9586,3.8166,3.9471,3.8358,0.11129999999999995,2.9016,162432.43,164661.542
600004.SH,20040408,3.9471,3.9931,3.9164,3.9356,3.9471,-0.011499999999999844,-0.2914,120881.08,124814.708
600004.SH,20040409,3.9356,3.9432,3.7706,3.7898,3.9356,-0.14579999999999993,-3.7046,148751.1,149002.375
600004.SH,20040412,3.7783,3.8128,3.7591,3.7783,3.7898,-0.011499999999999844,-0.3034,60777.2,59989.622
600004.SH,20040413,3.7783,3.809,3.6824,3.7399,3.7783,-0.03840000000000021,-1.0163,75708.22,73962.063
600004.SH,20040414,3.7208,3.7553,3.6786,3.7246,3.7399,-0.01529999999999987,-0.4091,68276.34,65987.638
600004.SH,20040415,3.7246,3.7476,3.6824,3.7016,3.7246,-0.02300000000000013,-0.6175,41623.8,40271.846
600004.SH,20040416,3.7131,3.7821,3.6479,3.7438,3.7016,0.04219999999999979,1.14,78351.48,76105.66
600004.SH,20040419,3.7438,3.7706,3.7092,3.7323,3.7438,-0.011499999999999844,-0.3072,42713.86,41611.554
600004.SH,20040420,3.7399,3.7514,3.6786,3.6824,3.7323,-0.049900000000000055,-1.337,38655.44,37416.667
