ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600006.SH,20010216,2.3823,2.3823,2.2797,2.3491,2.3823,-0.033199999999999896,-1.3936,50235.24,42185.075
600006.SH,20010219,2.3435,2.3823,2.3185,2.3712,2.3491,0.02210000000000001,0.9408,25669.24,21863.794
600006.SH,20010220,2.3574,2.4822,2.3574,2.4739,2.3712,0.10270000000000001,4.3311,192941.66,169453.491
600006.SH,20010221,2.4434,2.4766,2.3851,2.4739,2.4739,0.0,0.0,117359.75,103081.701
600006.SH,20010222,2.46,2.4877,2.4101,2.4794,2.4739,0.00550000000000006,0.2223,97778.29,86554.366
600006.SH,20010223,2.4739,2.5182,2.399,2.5071,2.4794,0.027699999999999836,1.1172,167888.06,148823.017
600006.SH,20010226,2.5044,2.5044,2.399,2.4073,2.5071,-0.09979999999999967,-3.9807,207480.61,183134.661
600006.SH,20010227,2.3851,2.4517,2.3518,2.4434,2.4073,0.0360999999999998,1.4996,138316.17,119362.198
600006.SH,20010228,2.4323,2.485,2.4018,2.4822,2.4434,0.03880000000000017,1.588,97508.36,86576.148
600006.SH,20010301,2.4711,2.5515,2.46,2.5487,2.4822,0.0665,2.6791,197506.2,179985.031
600006.SH,20010302,2.546,2.5654,2.496,2.521,2.5487,-0.02770000000000028,-1.0868,96938.71,88251.169
600006.SH,20010305,2.521,2.5931,2.5127,2.5765,2.521,0.05549999999999988,2.2015,103711.08,96019.717
600006.SH,20010306,2.496,2.5515,2.4711,2.5321,2.5765,-0.044399999999999995,-1.7233,93680.95,85351.062
600006.SH,20010307,2.5432,2.5515,2.5071,2.5321,2.5321,0.0,0.0,58998.56,53799.761
600006.SH,20010308,2.521,2.6014,2.5155,2.582,2.5321,0.049900000000000055,1.9707,96835.32,89389.714
600006.SH,20010309,2.5931,2.6347,2.5626,2.6292,2.582,0.04720000000000013,1.828,130068.05,122247.71
600006.SH,20010312,2.6403,2.6403,2.5598,2.5903,2.6292,-0.038899999999999935,-1.4795,72930.86,67892.325
600006.SH,20010313,2.5654,2.5931,2.5487,2.5626,2.5903,-0.027699999999999836,-1.0694,35701.9,33016.629
600006.SH,20010314,2.5571,2.5792,2.5404,2.5682,2.5626,0.005599999999999827,0.2185,31773.11,29327.624
600006.SH,20010315,2.5654,2.5654,2.5321,2.5349,2.5682,-0.03330000000000011,-1.2966,39636.81,36411.234
600006.SH,20010316,2.5293,2.5515,2.5127,2.5155,2.5349,-0.019400000000000084,-0.7653,48687.5,44376.622
600006.SH,20010319,2.5099,2.5487,2.5099,2.5376,2.5155,0.02210000000000001,0.8786,112963.27,102992.587
600006.SH,20010320,2.5376,2.5737,2.5321,2.5654,2.5376,0.027800000000000047,1.0955,74380.4,68635.912
600006.SH,20010321,2.5682,2.5792,2.5432,2.5737,2.5654,0.008300000000000196,0.3235,76269.98,70443.987
600006.SH,20010322,2.5792,2.5903,2.5182,2.521,2.5737,-0.05270000000000019,-2.0476,82951.91,76194.835
600006.SH,20010323,2.5238,2.5376,2.4988,2.5238,2.521,0.0028000000000001357,0.1111,49402.21,44862.786
600006.SH,20010326,2.5182,2.5876,2.5099,2.5515,2.5238,0.027699999999999836,1.0976,59515.55,54931.497
600006.SH,20010327,2.5654,2.5737,2.5487,2.5654,2.5515,0.013900000000000023,0.5448,87668.61,80998.459
600006.SH,20010328,2.5682,2.5737,2.5238,2.5321,2.5654,-0.03330000000000011,-1.298,78435.7,71583.522
600006.SH,20010329,2.5321,2.5515,2.5127,2.5487,2.5321,0.016600000000000392,0.6556,83729.03,76529.248
600006.SH,20010330,2.5515,2.5626,2.5238,2.5293,2.5487,-0.019400000000000084,-0.7612,26209.7,23987.324
600006.SH,20010402,2.5293,2.5515,2.521,2.5349,2.5293,0.005599999999999827,0.2214,31654.12,28948.224
600006.SH,20010403,2.546,2.5931,2.5349,2.5765,2.5349,0.04159999999999986,1.6411,42531.0,39326.773
600006.SH,20010404,2.5792,2.5903,2.521,2.5266,2.5765,-0.04989999999999961,-1.9367,27403.97,25264.791
600006.SH,20010405,2.521,2.5654,2.5127,2.546,2.5266,0.01939999999999964,0.7678,37638.37,34494.478
600006.SH,20010406,2.5376,2.5598,2.521,2.5598,2.546,0.013800000000000257,0.542,39211.82,35888.829
600006.SH,20010409,2.5515,2.5543,2.5182,2.5487,2.5598,-0.011099999999999888,-0.4336,18686.03,17100.654
600006.SH,20010410,2.5515,2.6014,2.5515,2.5931,2.5487,0.044399999999999995,1.7421,62218.66,58055.016
600006.SH,20010411,2.5931,2.6514,2.5876,2.6403,2.5931,0.04719999999999969,1.8202,91278.92,86556.587
600006.SH,20010412,2.6403,2.6708,2.607,2.6541,2.6403,0.013800000000000257,0.5227,76930.35,73311.007
600006.SH,20010413,2.6541,2.6541,2.5987,2.6153,2.6541,-0.03880000000000017,-1.4619,20713.32,19548.284
600006.SH,20010416,2.6153,2.6902,2.5959,2.643,2.6153,0.027699999999999836,1.0592,80937.01,77235.925
600006.SH,20010417,2.643,2.6791,2.5876,2.5903,2.643,-0.05269999999999975,-1.9939,48374.02,45740.436
600006.SH,20010419,2.496,2.5987,2.496,2.5848,2.5903,-0.00550000000000006,-0.2123,65252.11,60565.408
600006.SH,20010420,2.5792,2.5848,2.5016,2.5099,2.5848,-0.07489999999999997,-2.8977,59608.37,54290.033
600006.SH,20010423,2.5127,2.5737,2.5099,2.5571,2.5099,0.04720000000000013,1.8806,81872.77,74938.452
600006.SH,20010424,2.5515,2.5792,2.521,2.5709,2.5571,0.013799999999999812,0.5397,82763.64,76476.139
600006.SH,20010425,2.546,2.6014,2.5293,2.5987,2.5709,0.027800000000000047,1.0813,88922.19,82395.548
600006.SH,20010426,2.5792,2.5876,2.5404,2.546,2.5987,-0.05270000000000019,-2.0279,17333.52,16035.752
600006.SH,20010427,2.546,2.6153,2.5432,2.607,2.546,0.06100000000000039,2.3959,72207.34,67305.309
600006.SH,20010430,2.5931,2.6292,2.582,2.6181,2.607,0.011099999999999888,0.4258,56885.81,53532.313
600006.SH,20010508,2.6181,2.6208,2.5848,2.5876,2.6181,-0.03049999999999997,-1.165,9701.82,9083.255
600006.SH,20010509,2.5876,2.607,2.5515,2.5709,2.5876,-0.01670000000000016,-0.6454,14029.69,13018.116
600006.SH,20010510,2.5654,2.5931,2.5487,2.5682,2.5709,-0.0026999999999999247,-0.105,15812.2,14686.34
600006.SH,20010511,2.5571,2.5931,2.5571,2.5876,2.5682,0.019400000000000084,0.7554,25966.46,24159.837
600006.SH,20010514,2.6042,2.643,2.5931,2.6264,2.5876,0.038799999999999724,1.4995,42553.86,40182.33
600006.SH,20010515,2.6347,2.6597,2.6208,2.6347,2.6264,0.008300000000000196,0.316,44721.3,42590.556
600006.SH,20010516,2.6486,2.7013,2.6347,2.6791,2.6347,0.044399999999999995,1.6852,124043.15,119427.182
600006.SH,20010517,2.6791,2.729,2.6403,2.729,2.6791,0.049900000000000055,1.8626,113853.2,110210.229
600006.SH,20010518,2.7179,2.7373,2.6652,2.6735,2.729,-0.05549999999999988,-2.0337,35804.3,34698.783
600006.SH,20010521,2.6763,2.7318,2.6624,2.7151,2.6735,0.04159999999999986,1.556,44509.23,43481.624
600006.SH,20010522,2.7179,2.7346,2.7068,2.7207,2.7151,0.005599999999999827,0.2063,46238.5,45320.289
600006.SH,20010523,2.7207,2.7262,2.6708,2.7124,2.7207,-0.008299999999999752,-0.3051,39636.78,38614.357
600006.SH,20010524,2.6902,2.7207,2.6763,2.6819,2.7124,-0.03049999999999997,-1.1245,25141.23,24528.617
600006.SH,20010525,2.6902,2.7457,2.6819,2.7457,2.6819,0.06379999999999963,2.3789,87425.51,85941.245
600006.SH,20010528,2.754,2.7762,2.7207,2.7401,2.7457,-0.005599999999999827,-0.204,37953.96,37666.248
600006.SH,20010529,2.7346,2.7762,2.7318,2.7651,2.7401,0.02499999999999991,0.9124,70235.12,69630.957
600006.SH,20010530,2.7678,2.815,2.7651,2.8039,2.7651,0.03880000000000017,1.4032,131322.19,132209.387
600006.SH,20010531,2.815,2.8344,2.7789,2.7983,2.8039,-0.005600000000000271,-0.1997,58683.43,59502.82
600006.SH,20010601,2.7983,2.815,2.7484,2.7678,2.7983,-0.03049999999999997,-1.0899,17667.88,17712.985
600006.SH,20010604,2.815,2.815,2.7567,2.7651,2.7678,-0.0026999999999999247,-0.0976,23396.16,23340.995
600006.SH,20010605,2.7651,2.8011,2.7623,2.7706,2.7651,0.00550000000000006,0.1989,20149.45,20183.279
600006.SH,20010606,2.7706,2.7734,2.7207,2.7429,2.7706,-0.027699999999999836,-0.9998,33900.68,33538.271
600006.SH,20010607,2.7401,2.7928,2.7235,2.79,2.7429,0.04709999999999992,1.7172,32016.06,31937.807
600006.SH,20010608,2.7873,2.7873,2.7457,2.7817,2.79,-0.008300000000000196,-0.2975,21130.05,21117.643
600006.SH,20010611,2.7789,2.8399,2.7706,2.8289,2.7817,0.04720000000000013,1.6968,46960.78,47719.824
600006.SH,20010612,2.8289,2.8538,2.8094,2.8344,2.8289,0.00550000000000006,0.1944,15650.08,15957.563
600006.SH,20010613,2.8647,2.8901,2.8308,2.8703,2.8336,0.03669999999999973,1.2952,54911.15,55739.158
600006.SH,20010614,2.8562,2.8562,2.7996,2.8421,2.8703,-0.028200000000000003,-0.9825,20957.5,20952.905
600006.SH,20010615,2.8279,2.8336,2.8081,2.8138,2.8421,-0.02829999999999977,-0.9957,16741.5,16685.707
600006.SH,20010618,2.8138,2.8223,2.7657,2.777,2.8138,-0.036799999999999944,-1.3078,41900.01,41299.767
600006.SH,20010619,2.7714,2.7742,2.7459,2.7657,2.777,-0.01130000000000031,-0.4069,18268.45,17858.081
600006.SH,20010620,2.7629,2.8025,2.7487,2.7657,2.7657,0.0,0.0,28484.87,28053.691
600006.SH,20010621,2.7714,2.8194,2.7629,2.7742,2.7657,0.008500000000000174,0.3073,26789.09,26299.981
600006.SH,20010622,2.7742,2.794,2.7742,2.794,2.7742,0.01980000000000004,0.7137,23152.12,22794.168
600006.SH,20010625,2.7799,2.8421,2.7799,2.8421,2.794,0.04809999999999981,1.7215,39353.02,39266.807
600006.SH,20010626,2.8562,2.8562,2.8279,2.8449,2.8421,0.0028000000000001357,0.0985,26060.99,26205.52
600006.SH,20010627,2.8449,2.8845,2.8421,2.876,2.8449,0.031099999999999905,1.0932,127080.76,129009.096
600006.SH,20010628,2.876,2.9863,2.8562,2.975,2.876,0.0990000000000002,3.4423,107453.2,110040.922
600006.SH,20010629,2.941,2.9721,2.893,2.9467,2.975,-0.028300000000000214,-0.9513,95276.25,99139.991
600006.SH,20010702,2.9354,2.975,2.9015,2.9156,2.9467,-0.031099999999999905,-1.0554,12535.88,12997.221
600006.SH,20010703,2.9128,2.9608,2.9099,2.9495,2.9156,0.03390000000000004,1.1627,39489.9,40942.768
600006.SH,20010704,2.9467,2.9524,2.9184,2.9354,2.9495,-0.014100000000000001,-0.478,8704.6,9029.462
600006.SH,20010705,2.9241,2.9241,2.8845,2.893,2.9354,-0.042400000000000215,-1.4444,30232.18,30938.505
600006.SH,20010706,2.8845,2.9241,2.8619,2.9241,2.893,0.03110000000000035,1.075,55292.46,56689.444
600006.SH,20010709,2.9043,2.9495,2.8986,2.9495,2.9241,0.025399999999999867,0.8686,59909.52,61873.876
600006.SH,20010710,2.9495,3.0033,2.941,2.9637,2.9495,0.014199999999999768,0.4814,82511.0,86302.309
600006.SH,20010711,2.9693,2.9693,2.7487,2.9269,2.9637,-0.036799999999999944,-1.2417,16148.03,16573.824
600006.SH,20010712,2.9241,2.941,2.8788,2.941,2.9269,0.014100000000000001,0.4817,28281.59,29144.539
600006.SH,20010713,2.9382,2.9608,2.9354,2.941,2.941,0.0,0.0,157834.83,164777.284
600006.SH,20010716,2.9269,2.9269,2.8845,2.8986,2.941,-0.04239999999999977,-1.4417,10657.6,10907.892
600006.SH,20010717,2.8817,2.9354,2.8647,2.9128,2.8986,0.014199999999999768,0.4899,17354.52,17807.279
600006.SH,20010718,2.8986,2.9269,2.8986,2.9071,2.9128,-0.005700000000000038,-0.1957,5912.18,6092.964
600006.SH,20010719,2.9128,2.9241,2.893,2.9071,2.9071,0.0,0.0,12181.53,12545.679
600006.SH,20010720,2.9015,2.9128,2.893,2.8958,2.9071,-0.011299999999999866,-0.3887,17246.73,17670.626
600006.SH,20010723,2.8958,2.9071,2.8505,2.8562,2.8958,-0.03960000000000008,-1.3675,20735.84,21057.535
600006.SH,20010724,2.8562,2.8562,2.7996,2.8308,2.8562,-0.025399999999999867,-0.8893,52498.67,52529.95
600006.SH,20010725,2.8279,2.8534,2.8251,2.8364,2.8308,0.005599999999999827,0.1978,24753.29,24758.842
600006.SH,20010726,2.8279,2.8449,2.8251,2.8308,2.8364,-0.005599999999999827,-0.1974,12633.25,12640.281
600006.SH,20010727,2.8138,2.8336,2.8138,2.8279,2.8308,-0.0028999999999999027,-0.1024,27676.55,27675.701
600006.SH,20010730,2.8279,2.8364,2.7431,2.8053,2.8279,-0.022600000000000176,-0.7992,138369.56,137762.167
600006.SH,20010731,2.7996,2.7996,2.7289,2.7289,2.8053,-0.07640000000000002,-2.7234,36936.09,35914.481
600006.SH,20010801,2.7233,2.7996,2.7176,2.7714,2.7289,0.04249999999999998,1.5574,31755.08,30816.741
600006.SH,20010802,2.7714,2.8081,2.6639,2.8081,2.7714,0.03670000000000018,1.3242,38393.02,37122.037
600006.SH,20010803,2.7714,2.7855,2.6809,2.7092,2.8081,-0.09889999999999999,-3.522,11012.0,10581.267
600006.SH,20010806,2.6724,2.7092,2.6469,2.6865,2.7092,-0.022699999999999942,-0.8379,16845.37,15944.487
600006.SH,20010807,2.6865,2.6894,2.6102,2.63,2.6865,-0.05650000000000022,-2.1031,32699.1,30464.51
600006.SH,20010808,2.6328,2.6724,2.6271,2.6611,2.63,0.031099999999999905,1.1825,13390.74,12571.218
600006.SH,20010809,2.6611,2.7346,2.6611,2.7289,2.6611,0.06780000000000008,2.5478,18112.73,17340.424
600006.SH,20010810,2.7403,2.7714,2.7148,2.7572,2.7289,0.028300000000000214,1.037,15092.67,14674.301
600006.SH,20010813,2.8053,2.8421,2.7657,2.8421,2.7572,0.08489999999999975,3.0792,83501.41,82677.988
600006.SH,20010814,2.8449,2.8703,2.7968,2.8675,2.8421,0.02540000000000031,0.8937,42702.5,42804.133
600006.SH,20010815,2.8845,2.8901,2.8138,2.8279,2.8675,-0.03960000000000008,-1.381,23612.8,23760.522
600006.SH,20010816,2.8449,2.8449,2.7714,2.7714,2.8279,-0.05650000000000022,-1.9979,8705.0,8620.06
600006.SH,20010817,2.8251,2.8251,2.7601,2.7827,2.7714,0.01130000000000031,0.4077,4480.0,4402.173
600006.SH,20010820,2.7261,2.8279,2.7261,2.811,2.7827,0.02829999999999977,1.017,17737.05,17514.23
600006.SH,20010821,2.7827,2.8505,2.7827,2.8392,2.811,0.028200000000000003,1.0032,36694.26,36821.049
600006.SH,20010822,2.8081,2.8534,2.7883,2.8534,2.8392,0.014200000000000212,0.5001,45221.63,45382.033
600006.SH,20010823,2.8421,2.859,2.8053,2.8336,2.8534,-0.01980000000000004,-0.6939,11345.15,11413.292
600006.SH,20010824,2.8308,2.8619,2.8279,2.8279,2.8336,-0.005700000000000038,-0.2012,18897.41,19012.064
600006.SH,20010827,2.8279,2.8449,2.7968,2.8336,2.8279,0.005700000000000038,0.2016,51872.69,51928.172
600006.SH,20010828,2.8194,2.8364,2.8138,2.8364,2.8336,0.0027999999999996916,0.0988,21497.71,21472.997
600006.SH,20010829,2.8647,2.8647,2.8194,2.8223,2.8364,-0.014100000000000001,-0.4971,7795.0,7808.766
600006.SH,20010830,2.8138,2.8392,2.7855,2.8336,2.8223,0.01130000000000031,0.4004,28605.1,28567.134
600006.SH,20010831,2.8194,2.8449,2.8138,2.8336,2.8336,0.0,0.0,14794.5,14804.127
600006.SH,20010903,2.8279,2.8421,2.8223,2.8392,2.8336,0.005599999999999827,0.1976,7726.0,7740.359
600006.SH,20010904,2.8392,2.8477,2.8223,2.8477,2.8392,0.008500000000000174,0.2994,22485.39,22601.819
600006.SH,20010905,2.8477,2.8817,2.8421,2.8477,2.8477,0.0,0.0,23644.19,23842.675
600006.SH,20010906,2.8477,2.8732,2.8477,2.8703,2.8477,0.02259999999999973,0.7936,9755.87,9870.385
600006.SH,20010907,2.8647,2.8845,2.8279,2.8703,2.8703,0.0,0.0,13952.21,14098.292
600006.SH,20010910,2.8562,2.8788,2.8364,2.8647,2.8703,-0.005599999999999827,-0.1951,7136.2,7221.003
600006.SH,20010911,2.8703,2.8732,2.8392,2.8421,2.8647,-0.022600000000000176,-0.7889,15156.0,15329.334
600006.SH,20010912,2.7996,2.8505,2.6865,2.8223,2.8421,-0.01980000000000004,-0.6967,14762.74,14615.815
600006.SH,20010913,2.8251,2.8308,2.7883,2.8279,2.8223,0.005600000000000271,0.1984,13971.08,13942.355
600006.SH,20010914,2.8336,2.8421,2.7883,2.8421,2.8279,0.014199999999999768,0.5021,7157.75,7123.039
600006.SH,20010917,2.8138,2.8279,2.7827,2.8194,2.8421,-0.022699999999999942,-0.7987,9133.38,9078.123
600006.SH,20010918,2.8279,2.8619,2.8279,2.8505,2.8194,0.031099999999999905,1.1031,16310.36,16419.749
600006.SH,20010919,2.8505,2.8562,2.7996,2.8534,2.8505,0.0029000000000003467,0.1017,10892.66,10979.161
600006.SH,20010920,2.8308,2.8619,2.8081,2.859,2.8534,0.005599999999999827,0.1963,9525.0,9600.777
600006.SH,20010921,2.8449,2.8703,2.8449,2.859,2.859,0.0,0.0,54856.5,55515.533
600006.SH,20010924,2.876,2.8901,2.8223,2.8534,2.859,-0.005599999999999827,-0.1959,12659.29,12725.26
600006.SH,20010925,2.8647,2.8647,2.8223,2.8336,2.8534,-0.01980000000000004,-0.6939,10960.26,10991.513
600006.SH,20010926,2.8279,2.8279,2.794,2.8053,2.8336,-0.028300000000000214,-0.9987,5604.5,5563.203
600006.SH,20010927,2.8053,2.8505,2.7996,2.8449,2.8053,0.03960000000000008,1.4116,24157.32,24027.103
600006.SH,20011008,2.8308,2.8308,2.7714,2.8025,2.8449,-0.04239999999999977,-1.4904,7188.29,7116.138
600006.SH,20011009,2.7996,2.8223,2.794,2.8166,2.8025,0.014100000000000001,0.5031,9578.0,9520.47
600006.SH,20011010,2.8138,2.8251,2.7657,2.8223,2.8166,0.005699999999999594,0.2024,30738.89,30472.601
600006.SH,20011011,2.8223,2.8223,2.6865,2.7827,2.8223,-0.039599999999999635,-1.4031,10622.49,10457.977
600006.SH,20011012,2.7657,2.8138,2.5055,2.7968,2.7827,0.014100000000000001,0.5067,65099.46,62010.948
600006.SH,20011015,2.7855,2.8166,2.7176,2.8166,2.7968,0.01980000000000004,0.708,31243.84,30555.799
600006.SH,20011016,2.7996,2.8138,2.7657,2.8053,2.8166,-0.01130000000000031,-0.4012,12445.94,12301.826
600006.SH,20011017,2.794,2.8308,2.7799,2.8081,2.8053,0.0028000000000001357,0.0998,25986.68,25826.437
600006.SH,20011018,2.8279,2.8279,2.7403,2.7827,2.8081,-0.025399999999999867,-0.9045,8675.62,8515.434
600006.SH,20011019,2.794,2.794,2.6894,2.7572,2.7827,-0.025500000000000078,-0.9164,24592.0,23720.949
600006.SH,20011022,2.7431,2.7431,2.6328,2.6865,2.7572,-0.07069999999999999,-2.5642,27754.14,26293.706
600006.SH,20011023,2.7855,2.941,2.7855,2.9015,2.6865,0.21499999999999986,8.003,142237.99,145859.63
600006.SH,20011024,2.8986,2.8986,2.7148,2.7572,2.9015,-0.14429999999999987,-4.9733,85741.89,83752.42
600006.SH,20011025,2.7685,2.7883,2.6724,2.7799,2.7572,0.022699999999999942,0.8233,56585.26,54290.867
600006.SH,20011026,2.7601,2.777,2.7176,2.7714,2.7799,-0.008500000000000174,-0.3058,10917.23,10601.833
600006.SH,20011029,2.7714,2.7714,2.7346,2.7431,2.7714,-0.02829999999999977,-1.0211,5371.0,5212.557
600006.SH,20011030,2.759,2.7902,2.7476,2.7703,2.7447,0.02560000000000029,0.9327,20421.56,19905.849
600006.SH,20011031,2.759,2.7874,2.7362,2.7703,2.7703,0.0,0.0,3457.0,3352.522
600006.SH,20011101,2.759,2.7846,2.759,2.759,2.7703,-0.01130000000000031,-0.4079,4593.0,4475.838
600006.SH,20011102,2.759,2.7959,2.7561,2.7874,2.759,0.02839999999999998,1.0294,10420.59,10187.736
600006.SH,20011105,2.7874,2.8102,2.7703,2.8016,2.7874,0.014200000000000212,0.5094,10217.47,10044.748
600006.SH,20011106,2.7959,2.8585,2.7931,2.85,2.8016,0.0484,1.7276,18895.13,18798.988
600006.SH,20011107,2.8585,2.8614,2.7248,2.7533,2.85,-0.09670000000000023,-3.393,13604.0,13338.621
600006.SH,20011108,2.759,2.7846,2.7248,2.7846,2.7533,0.03130000000000033,1.1368,12416.56,12034.336
600006.SH,20011109,2.7675,2.8158,2.7675,2.8073,2.7846,0.022699999999999942,0.8152,7789.0,7657.311
600006.SH,20011112,2.8073,2.8642,2.759,2.8443,2.8073,0.03699999999999992,1.318,28818.46,28699.217
600006.SH,20011113,2.8443,2.8443,2.8073,2.8215,2.8443,-0.022800000000000153,-0.8016,10244.0,10179.578
600006.SH,20011114,2.8215,2.887,2.8215,2.8557,2.8215,0.03420000000000023,1.2121,60812.0,60749.299
600006.SH,20011115,2.867,2.8699,2.8329,2.8557,2.8557,0.0,0.0,18573.87,18638.363
600006.SH,20011116,2.904,2.9808,2.8443,2.8699,2.8557,0.014199999999999768,0.4973,14590.0,14751.89
600006.SH,20011119,2.867,2.867,2.8386,2.8528,2.8699,-0.017100000000000115,-0.5958,2886.8,2888.954
600006.SH,20011120,2.8471,2.867,2.8443,2.8585,2.8528,0.005700000000000038,0.1998,4850.0,4868.055
600006.SH,20011121,2.8557,2.8699,2.8414,2.867,2.8585,0.008500000000000174,0.2974,9464.55,9508.75
600006.SH,20011122,2.867,2.8756,2.85,2.8699,2.867,0.0028999999999999027,0.1012,21213.88,21345.912
600006.SH,20011123,2.8585,2.8756,2.85,2.8642,2.8699,-0.005700000000000038,-0.1986,6779.59,6821.89
600006.SH,20011126,2.8642,2.8784,2.8585,2.8727,2.8642,0.008500000000000174,0.2968,22037.89,22223.789
600006.SH,20011127,2.867,2.9012,2.867,2.8983,2.8727,0.025599999999999845,0.8911,57184.91,58018.653
600006.SH,20011128,2.887,2.9239,2.8756,2.8926,2.8983,-0.005700000000000038,-0.1967,27206.13,27770.638
600006.SH,20011129,2.904,2.9154,2.8727,2.9012,2.8926,0.008599999999999941,0.2973,17394.96,17672.547
600006.SH,20011130,2.8727,2.9325,2.8614,2.9296,2.9012,0.028400000000000425,0.9789,27775.77,28251.361
600006.SH,20011203,2.9353,2.941,2.8898,2.9211,2.9296,-0.008500000000000174,-0.2901,36169.0,36915.996
600006.SH,20011204,2.9154,2.9467,2.8756,2.9438,2.9211,0.022699999999999942,0.7771,22035.88,22605.483
600006.SH,20011205,2.9581,2.9666,2.9097,2.9239,2.9438,-0.019899999999999807,-0.676,36646.28,37868.867
600006.SH,20011206,2.9438,2.9637,2.9211,2.9637,2.9239,0.03979999999999961,1.3612,32077.14,33134.102
600006.SH,20011207,2.9723,3.1287,2.9723,3.1259,2.9637,0.16220000000000034,5.4729,46571.69,50122.196
600006.SH,20011210,3.1003,3.1941,3.0576,3.1884,3.1259,0.0625,1.9994,63134.27,69629.728
600006.SH,20011211,3.214,3.214,3.1543,3.1657,3.1884,-0.022699999999999942,-0.712,31110.07,34907.279
600006.SH,20011212,3.1771,3.1856,3.1173,3.1628,3.1657,-0.0029000000000003467,-0.0916,18468.81,20501.494
600006.SH,20011213,3.1799,3.1856,3.1287,3.16,3.1628,-0.0027999999999996916,-0.0885,11998.59,13323.186
600006.SH,20011214,3.1515,3.3563,3.1429,3.2368,3.16,0.07679999999999998,2.4304,41911.96,48215.163
600006.SH,20011217,3.1287,3.2852,3.0491,3.1543,3.2368,-0.08250000000000002,-2.5488,23844.26,26729.257
600006.SH,20011218,3.1486,3.2084,3.1003,3.1799,3.1543,0.025599999999999845,0.8116,34493.19,38465.006
600006.SH,20011219,3.1714,3.1799,3.1145,3.1657,3.1799,-0.014199999999999768,-0.4466,16547.76,18405.075
600006.SH,20011220,3.1884,3.1884,3.0519,3.1202,3.1657,-0.045500000000000096,-1.4373,20662.3,22488.052
600006.SH,20011221,3.0861,3.1003,3.0007,3.0633,3.1202,-0.05690000000000017,-1.8236,13359.89,14289.418
600006.SH,20011224,3.0434,3.0434,2.8528,2.867,3.0633,-0.19629999999999992,-6.4081,13102.47,13542.732
600006.SH,20011225,2.8386,3.0093,2.7248,2.9922,2.867,0.12519999999999998,4.3669,23599.84,23926.487
600006.SH,20011226,2.9637,3.0434,2.8955,3.0263,2.9922,0.03410000000000002,1.1396,30548.06,32057.388
600006.SH,20011227,3.0235,3.0491,2.9438,3.0349,3.0263,0.008599999999999941,0.2842,43254.5,45188.549
